company,year,sector,revenue_cagr_3y,pat_margin,pat_margin_trend,ocf_pat_ratio,debt_equity,roce,roe,wc_days,debtor_days_trend,interest_coverage,pe_vs_peer_median,ev_ebitda_vs_peer,ps_ratio,price_vs_last_pe_round,pb_ratio,ofs_pct,gcp_pct,promoter_post_holding,promoter_pledge_flag,fresh_for_debt_pct,issue_size_cr,governance_score,rpt_intensity,auditor_big4,auditor_qualified,litigation_severity,risk_factor_severity,qib_subscription,hni_subscription,retail_subscription,gmp_pct,news_sentiment,anchor_quality,bull_regime,nifty_180d_ret,listing_gain,alpha_180d,label
IPO_0182,2019,Industrials,0.18209778327979387,0.03973031135044171,-0.018649011444128748,0.34094119424065716,0.724950125973922,0.07493020634958387,0.13821513617076084,85.7359249522712,-3.3147054365839663,8.718423958501445,0.8159800132790598,0.6859991079436533,0.9913977749232907,2.4401138230652664,6.285253849894224,0.20619449858636507,0.29870154185161457,0.7439996238711171,0,0.2832844670560407,50.0,7.838909078386807,0.1411761331772882,1,0,2.4858292286774026,4.32665844491288,2.137346312948558,6.635287035037972,1.1632924301603966,0.43628381545638334,-0.11740791410686566,5.910669467906086,0,-0.020914605828616234,0.23459438278462827,0.056818484897672675,1
IPO_0183,2021,IT/SaaS,0.2304874689908152,0.0317111611792378,0.011639909869138692,1.1156116142962906,0.4555359810880318,0.2343939070891556,0.11272379523289576,36.847580352517284,3.0323386286978815,4.9075964216716805,1.2276282347732832,0.9590197791118253,2.5840947594624653,1.7818402612567574,3.746015616637002,0.3125764582125282,0.22217161951944656,0.6270650242135185,1,0.18068375189225216,592.4851047637771,5.30516862086591,0.3328762425927134,0,0,0.48850286903784207,5.229114436047005,15.38587691081685,10.352495294123003,1.0212414613733123,0.3120000103812536,0.3043871932793216,3.5705411347251923,1,-0.026871522714563868,0.39695109253339833,0.24721438842402516,2
IPO_0184,2019,Realty,0.24374488461542237,0.15172266078095353,0.009933662992214883,0.9068997826701481,2.5404665703054135,0.11373890495630828,0.1010194488579248,66.5288832740895,4.12339236511686,5.085217888860945,1.1560308361981173,1.4660314097496883,5.1870549139801865,2.8768858484144895,8.643812077040172,0.4749882089577944,0.07682532692419661,0.75,0,0.13630979606128815,553.3408074804103,5.900462079826938,0.18060730523695803,0,0,0.6674983811740592,3.0282544631573023,3.407095005086129,0.22529470765293536,5.603889803822169,0.40350439747640865,0.13847918530892506,5.196772382862174,0,0.030652164519795033,0.21505954602457428,0.22489644830455963,2
IPO_0185,2018,Auto,-0.11054503990581227,0.1547297048792195,0.0266917278292769,0.942183353587832,0.2656569170870017,0.10521335882235394,0.14728682378284907,89.48061160718227,-1.003160535361848,4.588317577686278,1.0446630671139343,1.0481805448862689,0.7486777606942059,0.9306043815354297,3.6752217847451965,0.7082532469668495,0.01951278805432364,0.6503175640913947,0,0.24412472988120953,615.4980790136595,6.046883086276443,0.056316695724894,0,0,1.71107181842549,7.480169860911975,2.8527369862174132,7.300671452038868,2.4432927006539296,-0.1507210780678357,-0.11796604703704142,2.4681222127968105,0,0.00206399245793773,-0.012725934524332475,-0.08827620312122056,0
IPO_0186,2015,Financials,0.27998590029143,0.07833516335289471,0.016018487617870808,1.825471741343346,0.5507061659956567,0.3454692515411246,0.14344074959855277,-30.0,9.230605508876142,1.3150636834872333,1.612421962630528,0.9026458125867161,1.526964390225467,0.5,3.2586991374437795,0.0622459326639059,0.1905849455397885,0.5042859323318513,0,0.31422234577090763,355.51272600051595,5.6924062127326245,0.39127113517905465,1,0,3.4899685126905644,3.115939686086522,3.456556185781026,6.897160231525924,5.997405920453943,0.26027875462772765,0.5775142790027337,5.503631860520419,0,0.048224869507804156,0.22491566431199828,0.0871157140427215,1
IPO_0187,2018,IT/SaaS,0.0326970870254549,0.05863681633034148,-0.04254580983459962,0.21545519257009382,0.5553863397026138,0.18524624971887138,0.03515723574654743,183.50598178378578,12.310659138487912,3.739436844576538,0.6543636049686472,1.5038168615477607,4.2978778051787545,1.4043310740351058,3.1400329500222375,0.4968621601875515,0.2270456353518112,0.4301984297173505,0,0.00937083956291739,2148.30442232433,3.598732138413165,0.3252762149699235,1,0,3.3657982343837096,6.642555003114962,19.29757452655117,22.03346972206487,0.24823331528495532,0.10869832725278061,0.23963707067093298,4.847398350382903,0,0.08766228043646632,0.260648346693942,0.07639483747708262,1
IPO_0188,2016,Financials,-0.03634487033391168,0.10119394496312907,-0.010695584943119826,0.8362833229081382,0.7572609285212489,0.1838994510474826,0.22017959099004475,100.48839048288639,9.759181549243301,4.9484175411219375,0.6814953396733272,1.5413812818850046,2.810546337535249,1.2347766021457034,1.2569682399226727,0.40268952392648477,0.2556240432569241,0.5858336587116794,0,0.1895911057250072,225.57902570100157,6.462999400237258,0.15938410580863144,0,0,0.12891493541126142,5.753606069088305,4.7936555257607765,11.308913487883547,3.791392956320832,0.748104242417095,0.36065249180602366,5.203297310747608,0,0.07286859924370677,0.5279003830453359,0.207216816381831,2
IPO_0189,2017,Pharma,0.17123831342119764,0.024673991403554002,0.007764102587065601,1.0022177614069077,0.3892326209797588,0.1130299254791225,0.04236147922337419,48.19335260639673,-0.209987081711958,2.788554582668481,0.6890986280058808,0.9201431637311446,8.440308807283298,1.7921983901688927,4.8239792759436435,0.4263375615012418,0.1333429785111113,0.5454624117283188,0,0.332536014688117,1409.1967014254096,6.327489269445903,0.2572009509296739,0,0,4.014171579943834,8.917403705703293,14.870520849253278,20.652238221909233,1.3719143646427592,0.3823444515212553,-0.05227543903763626,3.228088761518128,1,0.09323762885314338,0.49682035882859665,0.36865115421241973,2
IPO_0190,2021,Financials,0.19259715049716813,-0.0017465665733952807,0.001100402277604261,0.48186344173083223,0.705955584085366,0.09036283323632222,0.11817665554528262,161.73163898536026,8.046572033506976,5.495388669482566,0.9878525856583058,1.1849466111951783,0.8788913781655312,2.0449570067518135,0.6267048317141474,0.2607740760501808,0.08367787440714529,0.7279208552315916,0,0.3106428002229963,1700.1395550094544,8.117274145565506,0.5668390626644849,1,0,3.247683750371217,5.9717107809627565,2.5054057999608874,5.655049525853124,1.6795520296722812,0.17442034708248905,0.6539725368726093,7.40720698070569,1,0.16407110909274025,-0.029803696113981787,-0.06728071764999917,0
IPO_0191,2020,Auto,0.07597407531415788,0.014782303285942641,0.01455221459513541,0.8641633725414705,0.4794699442019733,-0.06864064400171507,0.11047195272799487,59.365597328121254,2.6236911796803213,4.133715921529176,0.5971344028396691,0.6166100816383069,17.845153285950577,1.3476235130723015,1.912188285832374,0.5047556990820129,0.012370990993249389,0.41070717754677266,0,0.3338847266661162,1232.088415123311,4.571083376444159,0.08155436643191354,0,0,1.0876516813660229,2.396703084594018,12.271563665132868,5.378356448732506,8.609155262423128,0.25147462414665717,0.10322129536754657,7.185065265362168,1,0.1369489728056822,0.20014923606017065,-0.04916768085615453,1
IPO_0192,2020,Infra,0.30465477865019613,0.03921494688228346,0.02078733111339411,0.05002533295782752,0.15480918051225165,0.24687405319235584,0.1758103612659216,80.9633723622626,-7.885967828527614,8.1361956181737,1.1281428300403282,0.7418076358085204,0.7942206537805218,1.2555751725123645,2.7559389750889465,0.31535810994467683,0.04167329314828991,0.75,0,0.46555746678078846,1461.3899404421356,5.540889013895463,0.31253416267547834,0,0,1.5947362647602605,6.8978598903499115,4.41594477708509,1.6389783970518415,1.5070440622572183,0.19357193856604682,0.45571703039704325,9.379558158487644,1,0.07730204173310894,0.09541609838978397,0.07192276971761753,1
IPO_0193,2017,New-Age Tech,-0.02132627495563605,-0.0030779039833816885,0.01716903472859358,1.554953108637514,0.5530216262981608,0.19483097057563792,-0.07191039402173327,53.079788532106775,7.381835027981966,7.365457329471559,1.0755294124161099,1.149666092853352,0.5361555391301094,1.7136318917096762,1.6923914806291243,0.3108764113436422,0.1363671380672243,0.7412165412572491,0,0.23979753652040267,2319.871918811334,8.305236838285317,0.09870520644315238,1,0,1.0228888787552477,8.055647302936515,9.5743801279578,9.30344298488856,3.639682614548496,0.35475375195139647,-0.024848342138928142,9.322935673338375,1,0.13446740398133533,0.20137972686265032,0.22236291669599278,2
IPO_0194,2024,Auto,0.11895843768411615,0.10296476472502998,0.0007145011489106956,0.5091927237347831,0.22753475877804893,0.13208340067865865,0.22909098149294582,149.3396326849503,3.1690531276555856,4.713534064456976,0.7960681987004139,1.1125627150319375,2.593140725528253,1.2462028005845012,2.0728955497641284,0.24725211188679858,0.11860734661373307,0.5194714554614284,0,0.03482292462450465,947.252114603654,6.939933291926528,0.0318403271184963,0,0,3.298315600268953,1.8100179150642113,10.5906918080197,0.3683911193737346,0.8041693209172726,-0.0340751435568383,0.200594356828347,6.312411389128064,1,-0.01819300353315683,0.07635192097533411,0.0848630996795502,1
IPO_0195,2014,Chemicals,0.0922688797600499,0.14837725390269668,-0.031926740222409614,1.8657000823892513,0.13703641165556063,0.13627732981637442,0.0723009652387836,70.27568821623538,22.74838401655446,1.1847222960856547,1.543194814325288,0.7132495633077462,1.0968394944359645,1.1960107394619275,8.1958287821004,0.4504685072962513,0.04287933499038013,0.75,0,0.41984072489884194,634.922780682868,7.324069529234558,0.13127146673024281,1,0,0.8707406896773718,6.150432034008322,1.0725688495584682,2.20777198816434,2.307374172748719,0.5213043349584954,0.317350809065516,8.046805534051884,1,0.16446240023906492,0.43092928632768096,0.8779100323490487,2
IPO_0196,2017,Infra,0.17301190944909908,-0.03696786406385935,-0.004109624977096345,0.8337628380412725,0.612319334932822,0.2236144262261055,0.26199632947770546,81.72678453327792,13.65816690622848,20.320911211958506,1.1232247622709683,0.81361043010977,2.6352958922530636,2.0222809632051715,5.2720239047193145,0.4208005179398706,0.3490953812960678,0.43253078574140913,0,0.10397533560034768,1460.2609602460486,7.180150435009297,0.11559094803923342,0,0,1.9721050243321894,6.54856672654586,3.6195478968339874,6.109380076045464,0.45327932019700284,-0.1511818226126176,0.748622134070164,6.522611655283571,1,0.0915533015257621,-0.10642668397153868,0.39792889185904573,2
IPO_0197,2015,Financials,0.2218296426970858,0.09201029689728267,0.013327362962779105,1.3640267826995915,0.810832868892787,-0.005471007307985332,0.09218350754838457,129.17019688614508,7.689201255476193,3.5690451723263625,1.6281913138143116,0.6739822520177763,2.5625900795358296,2.1558667141421433,1.8012905703427164,0.1627750298566777,0.35438608898412005,0.5808384684872843,0,0.3483338614600012,1636.5836987575037,7.186807471151831,0.4261137222444151,1,0,2.5057364462986955,4.616909275915164,10.471293315197892,22.47317311602826,2.101579022453972,0.23126095638523614,0.018081870041829595,5.145293986530795,0,-0.03404756480386907,0.444986011677004,0.20027482246012313,2
IPO_0198,2017,Financials,0.028816057556468294,0.07240513637869314,-0.01680894505100955,0.8233485655044228,0.8364056416301344,0.09101186684461944,0.13511564142659896,101.33127558574844,3.993364010305437,3.7704795376041202,1.0622275669580055,1.2820239427652844,2.3242110086166137,2.050379746317856,2.0508617966398197,0.1763916822574148,0.08984299014344398,0.3585293422645519,0,0.10147873902589681,2185.677266352236,9.231574992271522,0.16044038915241166,1,1,3.5367745019404677,1.0,12.676912728384714,1.3272282349865943,3.2720232969888743,-0.02606995009140009,0.21076879329951162,5.443760043004005,1,0.06083531231121089,-0.1759902730444878,-0.026809088194687955,1
IPO_0199,2024,Chemicals,0.28864240161843424,0.11732069484294423,0.017625494602431527,0.8346280838697351,0.8639300843148489,0.036369713710746945,0.3313786040068424,72.55433706896676,3.3097780404641455,2.9794277032073126,1.1391123002958903,0.31294432132324,1.3855139782715011,1.2990621723646847,1.2633887954433012,0.20426339404134794,0.16498897757478911,0.75,1,0.28141361016684996,162.00176659972843,6.637310986970476,0.1876014602076693,0,0,1.8422090478249167,4.467275797120832,14.941183181998737,11.586858621972503,6.728649547187722,0.19070686478598511,0.32755657818527706,7.277841067772935,1,0.16262782750061605,0.23980568683048745,-0.08489048086861217,0
IPO_0200,2018,Financials,0.18945035525020495,0.08896489855171295,0.02316786594534609,0.5579853333889961,0.11694269894578461,0.32715092824867464,0.11226617912063316,124.96759375608583,-6.029515229064861,2.6128184629120406,0.89674791789323,0.6953691081759217,3.8425066307510574,0.5,4.149534966105412,0.4011344049375713,0.12367454511772036,0.3028919780378534,0,0.2203865501086503,747.3013215109434,4.982985084735892,0.20875355731805773,1,0,6.12973118625097,3.95407541375169,3.76471917487348,2.022293176586064,0.982265286018115,0.4270046859926408,-0.27445201456244184,10.0,0,-0.0037361503454619235,0.12008161698294281,0.17890637989540728,2
IPO_0201,2023,Financials,-0.10379193799678654,-0.026287942394530472,0.007537339525916851,0.9095619646831388,0.18473857852200495,0.23756555318533007,0.26388498846734587,189.23174532425784,-11.911897817599286,16.27535895080586,1.1468290567590318,0.35482338086707166,2.1088237090768964,1.311076348164291,2.3400084249139708,0.5029585832022668,0.36955970991619486,0.33393374556067634,0,0.515852563483992,309.39900201242034,7.458196229341837,0.2678400081208206,0,0,2.473667549837716,7.753596553514415,21.078455433969282,11.94829277925478,1.3113221999535063,-0.2,-0.5023019531465058,8.333747669650808,1,0.11874185799423329,-0.1013179863704325,0.3601962195847631,2
IPO_0202,2019,Pharma,-0.11378871605955465,-0.01099114390857324,-0.05627559732624792,1.0089993472070238,2.661306451633535,-0.07026926411353643,0.14390450855645603,89.28347019597396,-4.980472872652521,14.117849070551596,1.4705040877594209,1.2676082415431924,6.572747255409333,0.9452119923937707,0.835370547976179,0.7647934125902842,0.09457528506929787,0.4547930339408195,0,0.1854798138772829,1573.3538445425372,5.650172488659338,0.3883019665404687,0,0,1.512383824483282,4.84053567256724,1.5088565562617453,0.8170719200127421,1.1686841093289528,0.13763042190225527,-0.14875119763136999,6.4928146289832895,0,0.11151438782375794,0.08147055096985456,-0.24646210776045424,0
IPO_0203,2021,Realty,0.1781521060606033,0.09235388604679781,-0.020561767254236068,0.45787074554241003,0.2374574075880235,-0.0013761626639975655,0.18154188302934898,80.25420395426549,1.6182638546365569,6.049369569470561,0.9648995954783658,0.3789065799781195,2.3530260907548497,1.322164988593647,2.887728350328846,0.8003857087496762,0.38814182572104555,0.7483485512014243,0,0.3442076179489415,1856.9844198076087,6.335094535372564,0.07765761682582573,1,0,1.0692456865953586,4.2578398998800076,0.5522700100658544,8.076489877268438,1.7263162154088247,-0.1799392486401158,0.4401539674218339,6.967583116779135,1,0.0917106635820159,-0.08524927936486884,-0.2657517765398447,0
IPO_0204,2019,Industrials,0.14685490233204687,0.17230247357964074,0.04272378317112163,0.7874777920700579,0.8946459951562077,0.13676543266425137,0.14699585894113745,82.67821876285868,-14.844314225671873,3.6812407696253966,1.383285383140599,1.112691679414216,1.256439668974055,0.9973454643694346,3.53738350210909,0.31223171682683415,0.3601825180399764,0.6932267329118329,0,0.696361826436372,682.3804308674988,7.055271502633579,0.3539248337248274,0,0,1.541695185896059,3.9442775558639447,2.379444191381387,2.356066152110424,0.8488216011078684,0.11015437827474563,0.6649220723160314,6.949736885324199,0,-0.010521519729868326,-0.2728411143572568,-0.06791758998547875,0
IPO_0205,2016,Auto,0.16448698296380496,-0.08713498968344024,-0.00593075586056756,0.5449505669714432,0.31677925715658156,0.10275597879275752,0.22478516263001241,133.96932753741828,-2.354574338181993,7.079520550186426,0.7842638675294163,1.7558096062989694,0.7045694010140027,1.3875560867206387,4.844696414845995,0.23648259886558426,0.20429383188703046,0.568307594234366,0,0.5040643509220976,432.99752759397865,5.267968527171717,0.3532322095073974,1,0,3.28865731700994,5.586345710224817,13.943462232094603,0.45948371473315713,0.2573757036281472,-0.18059829470110528,-0.12689564555614694,5.819421836334829,0,0.045526780476293605,-0.013859814712171362,-0.22982066848689178,0
IPO_0206,2022,Industrials,0.1758026315204673,0.1176581263841264,-0.03468286446257992,1.9998320348074192,0.5849307536497971,0.017561779192311167,0.07144683871469489,48.03610192351849,0.019095735004592385,4.3336809447373055,1.4915727544849942,1.769373592508361,2.3686317194046618,0.7764346224610613,2.6012370575862502,0.644624933770561,0.26380109818223596,0.7028389316750943,0,0.28631818535249487,1631.0243547714233,5.734557878270348,0.38033946904033583,0,0,0.5775679502819652,5.102362746496637,0.9017223652562343,2.159881975729466,0.7844972111848211,0.2204464296477135,-0.215017351284261,7.512940043476781,0,-0.04865747430187628,0.2181688705210356,-0.13495594191721516,0
IPO_0207,2024,IT/SaaS,0.2138339759265271,0.18516976042301145,0.02970494776620545,0.8051346150441907,0.330680256865309,0.34447622376504894,0.04159514769808147,62.47570981297525,0.2765875721163362,3.417124382348752,0.8890423777096326,0.3776369723284716,0.9847537617925831,0.6315695379689727,2.173627220593987,0.5862515907163669,0.027678923390889114,0.5326879412933276,0,0.24434387487071643,785.8435155734566,7.213772856605617,0.3463207850740186,0,0,1.0564076087628995,3.57809913055464,0.5690257361120334,19.7384168666256,2.1191985703610547,0.07345752500848453,0.6104237925819302,5.689073134758043,1,0.055794110162218344,0.13280028918764739,-0.056444044466827686,0
IPO_0208,2016,Consumer,0.32214744147724494,0.07775792990350294,0.005267111830873457,1.6226160758482795,0.8600480008895923,0.18125399139825793,0.07614238096229783,5.81506728930114,-3.293788785505158,5.497510367794052,1.5332559429530725,1.2193638406523823,0.9231445173698685,2.1336148895425353,8.950942269860558,0.6170664193832156,0.1257175022448175,0.6133643168901994,0,0.6462976485171392,3738.6006480679384,5.677032543186392,0.060916900345388096,0,0,3.3346209586655866,5.475237123840118,0.42121546391270565,0.5893073708127392,1.9191823857750332,0.3667806344466177,-0.01962801565429964,3.9769766082619014,0,-0.027506048245327583,0.1585619015225743,0.19456975043572328,2
IPO_0209,2022,Financials,0.013334264862366274,0.13401619968211526,0.02709880977915451,0.7521888345961558,0.6122707415465497,0.19748163228630916,0.14997103763240913,21.725946181201188,-0.7321105150512031,2.7263344856575435,1.1774394440951492,0.7044114814478182,4.145261386678492,0.8182054319794079,2.7290448976959283,0.745026861174999,0.25644388717632943,0.75,0,0.07378081027322006,5286.718728053714,7.960077973985536,0.2936677171435567,1,0,0.9570810113675405,3.9969411197316753,8.02958737356447,0.2933243877893145,3.8656097160018312,0.4871395277514986,0.03846277680129123,6.963323511663459,0,0.046716340032978934,0.20077838626837366,-0.030286837536059596,1
IPO_0210,2016,Auto,0.004204261064880782,0.03375447352817582,0.010539173504387305,0.9796438207674539,0.3834171113149575,0.0807985050767786,0.11791812144496706,51.69899987859133,15.791150624990895,5.088778582408622,1.8344291800259784,0.6227455857158968,0.6556448335468674,1.400198975153812,4.185964314229825,0.306634846503701,0.3612047053457319,0.513007169019368,0,0.3422672524141968,2442.33798144743,5.020763603206053,0.3499472209895988,0,0,1.485447858931073,1.0,0.5844256725361716,4.943698745266804,5.16649235608935,0.18266202711125007,0.5877401978148364,7.230674282752258,0,-0.03885189012626783,-0.08138195459087158,0.06469342834809347,1
IPO_0211,2021,IT/SaaS,0.01600142131689261,0.08045070405784985,0.014171182724243378,0.18931796417736535,0.2368951369839672,0.22222741471780022,0.21102748764711765,72.48283526728098,7.297162251924824,4.873434053532468,0.6306695231856059,1.0546120182439704,8.412802920191952,1.9727089079617013,1.966541102412245,0.33908231502993785,0.41354644979448524,0.4350441068842441,1,0.34064442063049527,1133.037553930129,5.015713435382647,0.28173186225731545,0,0,0.7591743039299098,6.202441225938717,6.416266402060531,0.21943545301665152,1.419703436964931,0.4034137463557399,0.5384102309490714,5.708389490457382,1,0.09583933823024035,-0.014904840781305023,-0.5046660476114458,0
IPO_0212,2022,Consumer,0.22333750007530603,-0.03967308146465212,0.012260184954290331,0.6264637040660677,0.6799196551349918,0.11195672390179881,0.270473169982152,154.60874965965536,-2.4824062151851978,6.977163223068428,0.4857204520096592,1.5913164627732503,3.0887704759962404,1.9485824757377435,4.112149115455008,0.7681059052315349,0.024022088290957873,0.6205557571490486,0,0.13033951763545412,5572.365263720217,9.359083798632984,0.043762640593850884,0,0,1.8081670007644066,6.031731382253958,2.2395973598248764,28.361495736838705,0.45578261231821876,0.5256146608658311,0.4302196540082206,6.619716037674166,0,0.12930090819503154,0.5067802911303655,-0.2679305785486776,0
IPO_0213,2018,New-Age Tech,0.36674210679696684,-0.09754746467350991,0.018949766238420002,0.9552673353946234,0.2080087694745828,0.12166568262925005,0.04241616627649915,99.1196762216351,1.4532176931042935,2.322807859802186,0.8727022393109948,1.3398635496881433,2.6245931542647,1.8769089229492106,1.1349885974207163,0.2182927921759005,0.12363363906246098,0.6610411461237327,0,0.3429375569937273,1142.210033527539,4.204660337610571,0.10635843639650173,0,0,3.7998989861438037,5.359530427119002,1.316902225416063,27.309661682022035,3.330822633371614,-0.05052576556753374,-0.3634413364109106,7.921779370612964,0,0.1336965409626949,0.24675856054216247,0.1432559395866741,2
IPO_0214,2022,Infra,0.11529908426407343,0.16542126409802202,0.05054860897112196,1.6430019154799334,0.7725835147821417,0.211100195982526,0.06660512083860676,33.95646704145928,1.7734933147818648,7.683865321273201,0.526925073384559,0.8139436286068478,1.1879002438119555,1.581719908700921,2.0601101918677425,0.4833811151252139,0.04623291651182866,0.5665671605717918,0,0.5672778939262471,556.0210257231442,6.459925206502565,0.14936898102128962,1,0,3.982699858585746,4.203558099335131,1.0015343854578393,12.902492265391414,2.2038171131790962,0.5387463914074995,-0.2275365711176823,5.896379839025122,0,-0.037181005049222476,0.42207088425340933,0.13379739362448287,2
IPO_0215,2016,Industrials,-0.1952549766239482,0.011200405782044648,0.02442012671918376,0.9609913888381356,4.487016154286548,-0.01289975650602998,-0.0036239418312853933,42.24087815861481,-4.143643469921209,1.7937701902385133,0.527769297507275,1.3820135989640012,5.010310238712859,1.8344019851221098,1.3165773550601498,0.8534571465045881,0.030368368450945572,0.7005071970559049,0,0.07149629657770183,456.989111039792,9.27722577134435,0.5490829925636375,1,1,0.4220381561127012,4.870291702884578,4.252678453631989,2.6728679029574893,1.7186810049621422,0.17076521926232857,0.4861524264057663,5.105991885050258,0,0.0033731847725822564,0.14866517037711072,-0.2754145699555458,0
IPO_0216,2014,Infra,-0.07559892939155632,0.053557772399725555,-0.0266067863569107,1.5418601805964995,1.6162942695413212,0.30970278598509826,0.3430372990759104,136.86369074537944,-4.153041741950837,2.422233415535744,1.4296978422069442,0.3,2.7119720205594824,2.2238528795636925,1.890830228350381,0.4609616517812056,0.1734083255600035,0.5198111295649732,0,0.05018882000202349,444.29930138634785,6.457112828151091,0.4070924525785402,0,0,2.8926423846687115,6.474708765323091,1.3431406266630441,33.01600690816534,7.541529732815353,-0.06459416947047025,0.2453670568377146,4.58136779287464,1,0.1496935688524905,0.22176738243790522,0.36977705960803,2
IPO_0217,2015,Auto,0.055044491580598265,-0.020915380261615463,0.013933230305578068,1.17036455510146,0.9749962145694782,0.16823892147238756,0.1704669499121827,125.69746568831366,10.084192162613704,2.519265641040059,1.1481195429643036,0.7988216806267039,1.5700738960610112,1.655013556397224,5.756225841743862,0.5058922197158034,0.08341171913262077,0.5691319014375238,0,0.05727387146226802,892.1464071296054,8.520156003595998,0.3457224667197077,1,0,2.645990213349834,3.8627390091205136,3.3003635476765476,20.453851639431285,3.4922560743468467,0.25461559696434305,-0.08332041704026363,5.492429068253155,0,0.09928305261503292,0.33177805237459196,-0.006103926707311788,1
IPO_0218,2018,Pharma,0.09634066687571778,-0.02279757624671007,0.027829615362064356,1.6637006697323429,0.5124839742611016,0.2780944208780424,0.1879802320051578,76.26674596008914,-1.3582750201345282,1.5452000819785798,0.9341435604830834,0.7704433821194998,3.189485942696928,0.5,1.8825071266424396,0.39283363422124046,0.19686653061796386,0.6061862323845415,0,0.25071646047221113,1426.6535645833012,7.478712296607522,0.22812473409930134,0,0,0.3251885105074251,6.54736246636815,5.374618872876455,1.2225290811452125,2.516576209930265,0.16197621680491747,0.046632332751299854,9.069783808489813,0,0.006935909250958522,-0.005084778076152582,0.24342264630957328,2
IPO_0219,2023,Chemicals,0.11874170591179103,0.07609298399243068,0.02905401613072292,0.8204788913474723,0.11636748727989671,0.042458024338118155,0.0059791614968951745,55.08630905075255,-6.757571096246972,10.115774681146902,0.9758668312125555,1.1313282766955726,0.7073509349232843,1.082880076309942,4.182686214924202,0.5118776071677171,0.12970794959046048,0.5931041557056167,0,0.18027305051089323,218.07587670574318,6.489197173647797,0.39044364940345,1,1,0.4434050788314123,2.3452742452770194,6.925383855934801,23.529478528611783,2.6218605265091033,-0.17175295146823538,0.4832956296296411,5.603281578643911,1,0.05594712935327234,0.07185420831682598,-0.04782732122345813,1
IPO_0220,2015,Realty,0.18578716844713755,0.03163382446914828,-0.0035320996611819906,2.045111355325902,0.19055219799589793,0.057683487597180685,0.13988300109931254,125.62197760670892,1.6548772474444584,1.695288226364479,0.8812430510531472,1.0188688145360003,0.7347230119847404,1.8178220430332526,6.755514330567784,0.4995381431758902,0.25236550015943954,0.75,1,0.3703909408945319,573.1079379912321,6.304032107805688,0.3670505141173558,1,0,2.943257411902063,5.3026926871048525,10.187734474129675,0.6924562275127469,5.205449993606864,-0.09526237457690873,0.6082830641368949,6.718900179109205,0,0.0557585328687524,-0.07854435610556908,0.053306943071191104,1
IPO_0221,2019,Infra,0.13323805037663292,0.12023767983957587,0.028298888903762556,0.6073018985429385,1.5314795356080757,0.03380997784001877,0.19092479844130855,30.30027929738911,2.9440780250329888,2.1618736934165415,1.8926661255185695,1.0434115625520461,1.1094352829425345,1.0237424397743573,2.673674147920865,0.2440482676743527,0.311474652233205,0.6054334375000499,0,0.3201633624514094,1110.8169492874968,3.3210238787858843,0.3071103490863871,1,0,0.1777362546033651,5.046363410069072,4.045778591131818,2.022735090562177,1.1167772338873334,0.5893285826499859,0.14820801379180334,5.3510432525046285,0,-0.07833047853780774,0.2741852628680253,-0.08986135481996298,0
IPO_0222,2021,Industrials,0.33740094158151107,0.12620307351836735,0.023554847991024107,0.4667690829011655,0.2917655050910356,0.1750297672664839,0.11472423094655751,92.64136791258854,-13.781633793550682,12.551835871212031,0.8190224315606334,1.0301121879575446,3.595279784265238,2.372063683675186,4.934543978452742,0.4754327575071591,0.14524022050127666,0.5044146797617974,0,0.45338353154557914,1708.9360607475203,6.021332510171956,0.519469947872888,1,0,1.1839025348731045,6.804832977986759,0.9416627693971898,0.18448337164814557,0.9229138436464646,0.24964371411844039,-0.05607540189101626,5.179538028345453,1,0.12677313974357127,0.26287628926616136,-0.18980351750732033,0
IPO_0223,2016,IT/SaaS,0.07859740414779469,0.11566797170596857,0.0564503487393946,0.2449735751554829,0.31367380251821686,0.1565983301918246,0.24757056248263948,177.2696545901999,1.6740291374624559,2.426562309604015,0.5550397458625153,1.1089628963956348,2.71120542577922,1.362092103100141,3.7383770555623745,0.44523400901241406,0.07745202819258568,0.6291972552236518,0,0.16692406754896277,874.8717007742727,6.848327758746791,0.3944395581072673,0,0,1.966118756894555,3.345927027078331,5.805889317223793,3.3834153121583856,1.7609703662641287,0.550448561787861,0.06735208360591828,4.241395629993768,0,0.12581499873668892,0.4866446013222111,-0.05265855248749669,0
IPO_0224,2021,Pharma,0.05065230607866855,0.10908806327427549,-0.010000034724970231,2.015512335779035,0.48069592538054606,0.10355881807688194,0.371183112564283,84.24100570131559,8.943839474786083,3.4235279488721977,1.5082227778688475,1.3160523867832896,6.291398684983131,1.4511492628156617,2.9149776669519927,0.2176716008547826,0.21999561471013349,0.701327626040519,0,0.3908040310329654,1146.5447505229176,6.847494364538862,0.41498112534561465,0,0,0.11898505494789414,3.542341733422689,7.296861839463699,1.747589229578164,0.685274477821545,0.0758567145612382,0.5529196716954925,6.200547857814083,1,0.06276217990947112,-0.23199529207580857,0.6195646007889459,2
